"Zipcode","ZipCodeType","City","State","LocationType","Lat","Long","Location","Decommisioned","TaxReturnsFiled","EstimatedPopulation","TotalWages"
"95664","STANDARD","PILOT HILL","CA","PRIMARY",38.80,-121.04,"NA-US-CA-PILOT HILL","false",607,1113,29065664
"95364","STANDARD","PINECREST","CA","PRIMARY",38.28,-119.82,"NA-US-CA-PINECREST","false",,,
"95375","PO BOX","STRAWBERRY","CA","PRIMARY",38.19,-120.01,"NA-US-CA-STRAWBERRY","false",,,
"95665","STANDARD","PINE GROVE","CA","PRIMARY",38.38,-120.64,"NA-US-CA-PINE GROVE","false",2142,3764,67622719
"95644","PO BOX","KIT CARSON","CA","PRIMARY",38.45,-120.52,"NA-US-CA-KIT CARSON","false",,,
"95646","PO BOX","KIRKWOOD","CA","PRIMARY",38.69,-120.05,"NA-US-CA-KIRKWOOD","false",,,
"95666","STANDARD","PIONEER","CA","PRIMARY",38.56,-120.17,"NA-US-CA-PIONEER","false",2400,4179,65818845
"95667","STANDARD","PLACERVILLE","CA","PRIMARY",38.73,-120.80,"NA-US-CA-PLACERVILLE","false",15894,28139,625482458
"95365","STANDARD","PLANADA","CA","PRIMARY",37.32,-120.30,"NA-US-CA-PLANADA","false",1860,3801,40854984
"96076","STANDARD","PLATINA","CA","PRIMARY",40.38,-122.91,"NA-US-CA-PLATINA","false",,,
"95668","STANDARD","PLEASANT GROVE","CA","PRIMARY",38.83,-121.50,"NA-US-CA-PLEASANT GROVE","false",379,687,12655220
"95669","STANDARD","PLYMOUTH","CA","PRIMARY",38.46,-120.88,"NA-US-CA-PLYMOUTH","false",1167,2065,40463457
"95726","STANDARD","POLLOCK PINES","CA","PRIMARY",38.74,-120.57,"NA-US-CA-POLLOCK PINES","false",3865,6965,141222561
"93651","STANDARD","PRATHER","CA","PRIMARY",37.00,-119.50,"NA-US-CA-PRATHER","false",891,1657,38519441
"95970","STANDARD","PRINCETON","CA","PRIMARY",39.41,-122.04,"NA-US-CA-PRINCETON","false",,,
"96078","PO BOX","PROBERTA","CA","PRIMARY",40.08,-122.17,"NA-US-CA-PROBERTA","false",,,
"95971","STANDARD","QUINCY","CA","PRIMARY",39.96,-121.00,"NA-US-CA-QUINCY","false",2860,4865,87446279
"95972","STANDARD","RACKERBY","CA","PRIMARY",39.45,-121.31,"NA-US-CA-RACKERBY","false",,,
"95248","PO BOX","RAIL ROAD FLAT","CA","PRIMARY",38.31,-120.51,"NA-US-CA-RAIL ROAD FLAT","false",,,
"93652","STANDARD","RAISIN CITY","CA","PRIMARY",36.59,-119.90,"NA-US-CA-RAISIN CITY","false",325,664,6754061
"95655","STANDARD","MATHER","CA","PRIMARY",38.54,-121.28,"NA-US-CA-MATHER","false",1650,3200,90438208
"95670","STANDARD","RANCHO CORDOVA","CA","PRIMARY",38.60,-121.26,"NA-US-CA-RANCHO CORDOVA","false",23367,40655,911069774
"95741","PO BOX","RANCHO CORDOVA","CA","PRIMARY",38.58,-121.30,"NA-US-CA-RANCHO CORDOVA","false",883,1400,32340519
"95742","STANDARD","RANCHO CORDOVA","CA","PRIMARY",38.57,-121.17,"NA-US-CA-RANCHO CORDOVA","false",3413,6511,228778705
"93653","STANDARD","RAYMOND","CA","PRIMARY",37.25,-119.96,"NA-US-CA-RAYMOND","false",447,802,15102674
"96075","STANDARD","PAYNES CREEK","CA","PRIMARY",40.35,-121.86,"NA-US-CA-PAYNES CREEK","false",,,
"96080","STANDARD","RED BLUFF","CA","PRIMARY",40.13,-122.43,"NA-US-CA-RED BLUFF","false",11729,21073,338730317
"96001","STANDARD","REDDING","CA","PRIMARY",40.60,-122.46,"NA-US-CA-REDDING","false",13491,23744,469950362
"96002","STANDARD","REDDING","CA","PRIMARY",40.52,-122.32,"NA-US-CA-REDDING","false",13244,23604,391494130
"96003","STANDARD","REDDING","CA","PRIMARY",40.68,-122.25,"NA-US-CA-REDDING","false",17737,30950,552655890
"96049","PO BOX","REDDING","CA","PRIMARY",40.56,-122.29,"NA-US-CA-REDDING","false",1324,2172,39128730
"96099","PO BOX","REDDING","CA","PRIMARY",40.64,-122.50,"NA-US-CA-REDDING","false",1328,2141,48062485
"93654","STANDARD","REEDLEY","CA","PRIMARY",36.65,-119.40,"NA-US-CA-REEDLEY","false",11351,22515,334685237
"95672","STANDARD","RESCUE","CA","PRIMARY",38.72,-121.00,"NA-US-CA-RESCUE","false",2107,4022,115273050
"95974","PO BOX","RICHVALE","CA","PRIMARY",39.48,-121.73,"NA-US-CA-RICHVALE","false",,,
"95673","STANDARD","RIO LINDA","CA","PRIMARY",38.68,-121.45,"NA-US-CA-RIO LINDA","false",6338,11504,214030773
"95674","STANDARD","RIO OSO","CA","PRIMARY",38.95,-121.49,"NA-US-CA-RIO OSO","false",404,734,13354501
"95366","STANDARD","RIPON","CA","PRIMARY",37.75,-121.12,"NA-US-CA-RIPON","false",7101,13598,358572237
"95367","STANDARD","RIVERBANK","CA","PRIMARY",37.73,-120.95,"NA-US-CA-RIVERBANK","false",9078,17864,348987321
"93607","PO BOX","BURREL","CA","PRIMARY",36.48,-119.98,"NA-US-CA-BURREL","false",,,
"93656","STANDARD","RIVERDALE","CA","PRIMARY",36.48,-119.94,"NA-US-CA-RIVERDALE","false",2176,4450,61321587
"95676","PO BOX","ROBBINS","CA","PRIMARY",38.94,-121.74,"NA-US-CA-ROBBINS","false",,,
"95677","STANDARD","ROCKLIN","CA","PRIMARY",38.80,-121.24,"NA-US-CA-ROCKLIN","false",11381,20132,536083455
"95765","STANDARD","ROCKLIN","CA","PRIMARY",38.81,-121.28,"NA-US-CA-ROCKLIN","false",13307,25874,826381522
"95661","STANDARD","ROSEVILLE","CA","PRIMARY",38.74,-121.25,"NA-US-CA-ROSEVILLE","false",13850,24647,723809681
"95678","STANDARD","ROSEVILLE","CA","PRIMARY",38.76,-121.28,"NA-US-CA-ROSEVILLE","false",18680,32889,837901629
"95746","STANDARD","GRANITE BAY","CA","PRIMARY",38.76,-121.16,"NA-US-CA-GRANITE BAY","false",9996,19407,854948703
"95747","STANDARD","ROSEVILLE","CA","PRIMARY",38.78,-121.37,"NA-US-CA-ROSEVILLE","false",22062,41545,1194839583
"95946","STANDARD","PENN VALLEY","CA","PRIMARY",39.18,-121.20,"NA-US-CA-PENN VALLEY","false",4671,8356,141266507
"95975","STANDARD","ROUGH AND READY","CA","PRIMARY",39.22,-121.15,"NA-US-CA-ROUGH AND READY","false",853,1434,24871133
"96084","PO BOX","ROUND MOUNTAIN","CA","PRIMARY",40.92,-122.02,"NA-US-CA-ROUND MOUNTAIN","false",,,
"95680","PO BOX","RYDE","CA","PRIMARY",38.23,-121.55,"NA-US-CA-RYDE","false",,,
"94203","PO BOX","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94204","PO BOX","SACRAMENTO","CA","PRIMARY",38.60,-121.44,"NA-US-CA-SACRAMENTO","false",,,
"94205","PO BOX","SACRAMENTO","CA","PRIMARY",38.47,-121.44,"NA-US-CA-SACRAMENTO","false",,,
"94206","PO BOX","SACRAMENTO","CA","PRIMARY",38.49,-121.45,"NA-US-CA-SACRAMENTO","false",,,
"94207","PO BOX","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94208","PO BOX","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94209","PO BOX","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94211","PO BOX","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94229","PO BOX","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94230","PO BOX","SACRAMENTO","CA","PRIMARY",38.47,-121.44,"NA-US-CA-SACRAMENTO","false",,,
"94232","PO BOX","SACRAMENTO","CA","PRIMARY",38.55,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94234","PO BOX","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94235","PO BOX","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94236","PO BOX","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94237","PO BOX","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94239","PO BOX","SACRAMENTO","CA","PRIMARY",38.55,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94240","PO BOX","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94244","PO BOX","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94245","PO BOX","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94246","PO BOX","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94247","PO BOX","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94248","PO BOX","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94249","PO BOX","SACRAMENTO","CA","PRIMARY",38.57,-121.46,"NA-US-CA-SACRAMENTO","false",,,
"94250","PO BOX","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94252","PO BOX","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94254","PO BOX","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94256","PO BOX","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94257","PO BOX","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94258","PO BOX","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94259","PO BOX","SACRAMENTO","CA","PRIMARY",38.55,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94261","PO BOX","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94262","PO BOX","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94263","PO BOX","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94267","PO BOX","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94268","PO BOX","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94269","PO BOX","SACRAMENTO","CA","PRIMARY",38.55,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94271","PO BOX","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94273","PO BOX","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94274","PO BOX","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94277","PO BOX","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94278","PO BOX","SACRAMENTO","CA","PRIMARY",38.57,-121.46,"NA-US-CA-SACRAMENTO","false",,,
"94279","PO BOX","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94280","PO BOX","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94282","PO BOX","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94283","PO BOX","SACRAMENTO","CA","PRIMARY",38.47,-121.44,"NA-US-CA-SACRAMENTO","false",,,
"94284","PO BOX","SACRAMENTO","CA","PRIMARY",38.55,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94285","PO BOX","SACRAMENTO","CA","PRIMARY",38.55,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94286","PO BOX","SACRAMENTO","CA","PRIMARY",38.55,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94287","PO BOX","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94288","PO BOX","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94289","PO BOX","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94290","PO BOX","SACRAMENTO","CA","PRIMARY",38.55,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94291","PO BOX","SACRAMENTO","CA","PRIMARY",38.55,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94293","PO BOX","SACRAMENTO","CA","PRIMARY",38.55,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94294","PO BOX","SACRAMENTO","CA","PRIMARY",38.55,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94295","PO BOX","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94296","PO BOX","SACRAMENTO","CA","PRIMARY",38.57,-121.50,"NA-US-CA-SACRAMENTO","false",,,
"94297","PO BOX","SACRAMENTO","CA","PRIMARY",38.55,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94298","PO BOX","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"94299","UNIQUE","SACRAMENTO","CA","PRIMARY",38.56,-121.46,"NA-US-CA-SACRAMENTO","false",,,
"95811","STANDARD","SACRAMENTO","CA","PRIMARY",38.59,-121.49,"NA-US-CA-SACRAMENTO","false",2946,3752,105228380
"95812","PO BOX","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",655,1004,23943512
"95813","PO BOX","SACRAMENTO","CA","PRIMARY",38.50,-121.41,"NA-US-CA-SACRAMENTO","false",,,
"95814","STANDARD","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",4030,5330,138640143
"95815","STANDARD","SACRAMENTO","CA","PRIMARY",38.60,-121.46,"NA-US-CA-SACRAMENTO","false",8393,14432,212750177
"95816","STANDARD","SACRAMENTO","CA","PRIMARY",38.57,-121.46,"NA-US-CA-SACRAMENTO","false",9820,12950,405067988
"95817","STANDARD","SACRAMENTO","CA","PRIMARY",38.55,-121.45,"NA-US-CA-SACRAMENTO","false",5566,8527,173628197
"95818","STANDARD","SACRAMENTO","CA","PRIMARY",38.55,-121.49,"NA-US-CA-SACRAMENTO","false",10328,16236,506312116
"95819","STANDARD","SACRAMENTO","CA","PRIMARY",38.56,-121.43,"NA-US-CA-SACRAMENTO","false",8823,13837,495741097
"95820","STANDARD","SACRAMENTO","CA","PRIMARY",38.53,-121.44,"NA-US-CA-SACRAMENTO","false",13647,23334,406832185
"95821","STANDARD","SACRAMENTO","CA","PRIMARY",38.62,-121.38,"NA-US-CA-SACRAMENTO","false",14852,24579,499606152
"95822","STANDARD","SACRAMENTO","CA","PRIMARY",38.51,-121.49,"NA-US-CA-SACRAMENTO","false",18660,31791,583178820
"95823","STANDARD","SACRAMENTO","CA","PRIMARY",38.47,-121.44,"NA-US-CA-SACRAMENTO","false",27278,50088,765867751
"95824","STANDARD","SACRAMENTO","CA","PRIMARY",38.51,-121.44,"NA-US-CA-SACRAMENTO","false",10635,19631,255120592
"95825","STANDARD","SACRAMENTO","CA","PRIMARY",38.58,-121.40,"NA-US-CA-SACRAMENTO","false",13577,20027,413966183
"95826","STANDARD","SACRAMENTO","CA","PRIMARY",38.54,-121.38,"NA-US-CA-SACRAMENTO","false",16604,26728,591278645
"95827","STANDARD","SACRAMENTO","CA","PRIMARY",38.55,-121.32,"NA-US-CA-SACRAMENTO","false",9523,16012,329024034
"95828","STANDARD","SACRAMENTO","CA","PRIMARY",38.48,-121.40,"NA-US-CA-SACRAMENTO","false",22489,40823,693674660
"95829","STANDARD","SACRAMENTO","CA","PRIMARY",38.48,-121.34,"NA-US-CA-SACRAMENTO","false",10414,19919,506570711
"95830","STANDARD","SACRAMENTO","CA","PRIMARY",38.49,-121.27,"NA-US-CA-SACRAMENTO","false",360,679,18484126
"95831","STANDARD","SACRAMENTO","CA","PRIMARY",38.49,-121.53,"NA-US-CA-SACRAMENTO","false",20666,34473,924394856
"95832","STANDARD","SACRAMENTO","CA","PRIMARY",38.43,-121.51,"NA-US-CA-SACRAMENTO","false",3844,7151,100515061
"95833","STANDARD","SACRAMENTO","CA","PRIMARY",38.61,-121.49,"NA-US-CA-SACRAMENTO","false",15930,27060,621872326
"95834","STANDARD","SACRAMENTO","CA","PRIMARY",38.64,-121.54,"NA-US-CA-SACRAMENTO","false",10645,18721,447358857
"95835","STANDARD","SACRAMENTO","CA","PRIMARY",38.69,-121.56,"NA-US-CA-SACRAMENTO","false",14978,27167,859488282
"95836","STANDARD","SACRAMENTO","CA","PRIMARY",38.71,-121.54,"NA-US-CA-SACRAMENTO","false",,,
"95837","STANDARD","SACRAMENTO","CA","PRIMARY",38.69,-121.60,"NA-US-CA-SACRAMENTO","false",,,
"95838","STANDARD","SACRAMENTO","CA","PRIMARY",38.64,-121.44,"NA-US-CA-SACRAMENTO","false",12940,23781,351399198
"95840","UNIQUE","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"95841","STANDARD","SACRAMENTO","CA","PRIMARY",38.66,-121.35,"NA-US-CA-SACRAMENTO","false",8402,13816,251902628
"95842","STANDARD","SACRAMENTO","CA","PRIMARY",38.68,-121.34,"NA-US-CA-SACRAMENTO","false",12877,22672,390435854
"95843","STANDARD","ANTELOPE","CA","PRIMARY",38.71,-121.36,"NA-US-CA-ANTELOPE","false",18357,34636,778597580
"95851","PO BOX","SACRAMENTO","CA","PRIMARY",38.60,-121.44,"NA-US-CA-SACRAMENTO","false",,,
"95852","PO BOX","SACRAMENTO","CA","PRIMARY",38.60,-121.44,"NA-US-CA-SACRAMENTO","false",,,
"95853","PO BOX","SACRAMENTO","CA","PRIMARY",38.60,-121.44,"NA-US-CA-SACRAMENTO","false",,,
"95860","PO BOX","SACRAMENTO","CA","PRIMARY",38.61,-121.38,"NA-US-CA-SACRAMENTO","false",412,620,15872339
"95864","STANDARD","SACRAMENTO","CA","PRIMARY",38.58,-121.37,"NA-US-CA-SACRAMENTO","false",11308,19481,695679480
"95865","PO BOX","SACRAMENTO","CA","PRIMARY",38.59,-121.40,"NA-US-CA-SACRAMENTO","false",415,586,15859086
"95866","PO BOX","SACRAMENTO","CA","PRIMARY",38.59,-121.40,"NA-US-CA-SACRAMENTO","false",369,569,11591443
"95867","UNIQUE","SACRAMENTO","CA","PRIMARY",38.58,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"95887","UNIQUE","SACRAMENTO","CA","PRIMARY",38.61,-121.36,"NA-US-CA-SACRAMENTO","false",,,
"95894","UNIQUE","SACRAMENTO","CA","PRIMARY",38.55,-121.49,"NA-US-CA-SACRAMENTO","false",,,
"95899","PO BOX","SACRAMENTO","CA","PRIMARY",38.57,-121.52,"NA-US-CA-SACRAMENTO","false",,,
"95368","STANDARD","SALIDA","CA","PRIMARY",37.71,-121.09,"NA-US-CA-SALIDA","false",5390,10850,237045879
"95249","STANDARD","SAN ANDREAS","CA","PRIMARY",38.20,-120.62,"NA-US-CA-SAN ANDREAS","false",1697,2912,47714359
"93657","STANDARD","SANGER","CA","PRIMARY",36.79,-119.44,"NA-US-CA-SANGER","false",13126,25192,427252995
"93660","STANDARD","SAN JOAQUIN","CA","PRIMARY",36.59,-120.19,"NA-US-CA-SAN JOAQUIN","false",1556,3457,33698383
"93661","PO BOX","SANTA RITA PARK","CA","PRIMARY",37.10,-120.59,"NA-US-CA-SANTA RITA PARK","false",,,
"96085","STANDARD","SCOTT BAR","CA","PRIMARY",41.73,-123.04,"NA-US-CA-SCOTT BAR","false",,,
"96086","STANDARD","SEIAD VALLEY","CA","PRIMARY",41.86,-123.22,"NA-US-CA-SEIAD VALLEY","false",,,
"93662","STANDARD","SELMA","CA","PRIMARY",36.53,-119.64,"NA-US-CA-SELMA","false",11452,22360,318033291
"96087","PO BOX","SHASTA","CA","PRIMARY",40.62,-122.50,"NA-US-CA-SHASTA","false",506,877,16721316
"96095","PO BOX","WHISKEYTOWN","CA","PRIMARY",40.70,-122.60,"NA-US-CA-WHISKEYTOWN","false",,,
"93634","PO BOX","LAKESHORE","CA","PRIMARY",37.33,-119.01,"NA-US-CA-LAKESHORE","false",,,
"93642","PO BOX","MONO HOT SPRINGS","CA","PRIMARY",37.32,-119.01,"NA-US-CA-MONO HOT SPRINGS","false",,,
"93664","STANDARD","SHAVER LAKE","CA","PRIMARY",37.06,-119.04,"NA-US-CA-SHAVER LAKE","false",383,681,13238959
"95681","STANDARD","SHERIDAN","CA","PRIMARY",38.98,-121.35,"NA-US-CA-SHERIDAN","false",514,957,19288818
"95682","STANDARD","SHINGLE SPRINGS","CA","PRIMARY",38.61,-120.97,"NA-US-CA-SHINGLE SPRINGS","false",13322,24623,665253508
"96088","STANDARD","SHINGLETOWN","CA","PRIMARY",40.50,-121.80,"NA-US-CA-SHINGLETOWN","false",1974,3513,48425054
"95683","STANDARD","SLOUGHHOUSE","CA","PRIMARY",38.51,-121.12,"NA-US-CA-SLOUGHHOUSE","false",3002,5736,176965271
"95977","STANDARD","SMARTSVILLE","CA","PRIMARY",39.17,-121.29,"NA-US-CA-SMARTSVILLE","false",619,1146,21308751
"95369","STANDARD","SNELLING","CA","PRIMARY",37.54,-120.45,"NA-US-CA-SNELLING","false",370,674,10963152
"95724","PO BOX","NORDEN","CA","PRIMARY",39.31,-120.43,"NA-US-CA-NORDEN","false",,,
"95728","PO BOX","SODA SPRINGS","CA","PRIMARY",39.27,-120.41,"NA-US-CA-SODA SPRINGS","false",,,
"95684","STANDARD","SOMERSET","CA","PRIMARY",38.62,-120.62,"NA-US-CA-SOMERSET","false",1319,2344,45641276
"95370","STANDARD","SONORA","CA","PRIMARY",37.98,-120.39,"NA-US-CA-SONORA","false",11482,19792,363980186
"95373","PO BOX","STANDARD","CA","PRIMARY",37.96,-120.31,"NA-US-CA-STANDARD","false",,,
"95372","STANDARD","SOULSBYVILLE","CA","PRIMARY",37.99,-120.25,"NA-US-CA-SOULSBYVILLE","false",1306,2327,42034539
"93665","PO BOX","SOUTH DOS PALOS","CA","PRIMARY",36.95,-120.65,"NA-US-CA-SOUTH DOS PALOS","false",257,535,5442573
"95374","STANDARD","STEVINSON","CA","PRIMARY",37.30,-120.87,"NA-US-CA-STEVINSON","false",685,1329,19206707
"95978","PO BOX","STIRLING CITY","CA","PRIMARY",39.98,-121.53,"NA-US-CA-STIRLING CITY","false",,,
"95201","PO BOX","STOCKTON","CA","PRIMARY",37.90,-121.22,"NA-US-CA-STOCKTON","false",576,951,14281898
"95202","STANDARD","STOCKTON","CA","PRIMARY",37.95,-121.28,"NA-US-CA-STOCKTON","false",1758,3036,30230950
"95203","STANDARD","STOCKTON","CA","PRIMARY",37.95,-121.32,"NA-US-CA-STOCKTON","false",5400,9689,155226068
"95204","STANDARD","STOCKTON","CA","PRIMARY",37.97,-121.32,"NA-US-CA-STOCKTON","false",11616,19838,389828210
"95205","STANDARD","STOCKTON","CA","PRIMARY",37.96,-121.26,"NA-US-CA-STOCKTON","false",12384,24135,291770552
"95206","STANDARD","STOCKTON","CA","PRIMARY",37.90,-121.40,"NA-US-CA-STOCKTON","false",22675,44874,691269767
"95207","STANDARD","STOCKTON","CA","PRIMARY",38.00,-121.32,"NA-US-CA-STOCKTON","false",18143,31668,555859622
"95208","PO BOX","STOCKTON","CA","PRIMARY",37.95,-121.43,"NA-US-CA-STOCKTON","false",447,781,16345191
"95209","STANDARD","STOCKTON","CA","PRIMARY",38.04,-121.35,"NA-US-CA-STOCKTON","false",15802,29459,671129284
"95210","STANDARD","STOCKTON","CA","PRIMARY",38.02,-121.30,"NA-US-CA-STOCKTON","false",13868,25741,378633657
"95211","UNIQUE","STOCKTON","CA","PRIMARY",37.98,-121.30,"NA-US-CA-STOCKTON","false",,,
"95212","STANDARD","STOCKTON","CA","PRIMARY",38.04,-121.20,"NA-US-CA-STOCKTON","false",9518,18519,396977548
"95213","PO BOX","STOCKTON","CA","PRIMARY",37.95,-121.43,"NA-US-CA-STOCKTON","false",509,899,17398593
"95215","STANDARD","STOCKTON","CA","PRIMARY",37.95,-121.12,"NA-US-CA-STOCKTON","false",8083,15614,233324616
"95219","STANDARD","STOCKTON","CA","PRIMARY",38.01,-121.38,"NA-US-CA-STOCKTON","false",11646,21236,671062232
"95267","PO BOX","STOCKTON","CA","PRIMARY",38.00,-121.31,"NA-US-CA-STOCKTON","false",432,723,14974673
"95269","PO BOX","STOCKTON","CA","PRIMARY",38.01,-121.32,"NA-US-CA-STOCKTON","false",1009,1714,32943355
"95296","UNIQUE","STOCKTON","CA","PRIMARY",38.02,-121.30,"NA-US-CA-STOCKTON","false",,,
"95297","UNIQUE","STOCKTON","CA","PRIMARY",37.96,-121.30,"NA-US-CA-STOCKTON","false",,,
"95979","STANDARD","STONYFORD","CA","PRIMARY",39.27,-122.46,"NA-US-CA-STONYFORD","false",,,
"93666","PO BOX","SULTANA","CA","PRIMARY",36.54,-119.33,"NA-US-CA-SULTANA","false",407,842,8590796
"95982","STANDARD","SUTTER","CA","PRIMARY",39.18,-121.81,"NA-US-CA-SUTTER","false",1447,2736,58659895
"95685","STANDARD","SUTTER CREEK","CA","PRIMARY",38.42,-120.75,"NA-US-CA-SUTTER CREEK","false",2306,3944,79841249
"95699","PO BOX","DRYTOWN","CA","PRIMARY",38.44,-120.85,"NA-US-CA-DRYTOWN","false",,,
"95983","STANDARD","TAYLORSVILLE","CA","PRIMARY",40.04,-120.75,"NA-US-CA-TAYLORSVILLE","false",,,
"96090","PO BOX","TEHAMA","CA","PRIMARY",40.02,-122.13,"NA-US-CA-TEHAMA","false",,,
"95686","PO BOX","THORNTON","CA","PRIMARY",38.17,-121.52,"NA-US-CA-THORNTON","false",480,922,12793994
"93667","STANDARD","TOLLHOUSE","CA","PRIMARY",36.96,-119.30,"NA-US-CA-TOLLHOUSE","false",982,1864,38484975
"95304","STANDARD","TRACY","CA","PRIMARY",37.69,-121.39,"NA-US-CA-TRACY","false",4587,8986,257477279
"95376","STANDARD","TRACY","CA","PRIMARY",37.73,-121.42,"NA-US-CA-TRACY","false",20018,38068,888700352
"95377","STANDARD","TRACY","CA","PRIMARY",37.62,-121.45,"NA-US-CA-TRACY","false",11109,23164,683697233
"95378","PO BOX","TRACY","CA","PRIMARY",37.80,-121.55,"NA-US-CA-TRACY","false",576,1002,18653694
"95385","STANDARD","VERNALIS","CA","PRIMARY",37.61,-121.25,"NA-US-CA-VERNALIS","false",,,
"95391","STANDARD","TRACY","CA","PRIMARY",37.76,-121.63,"NA-US-CA-TRACY","false",3396,7031,251299980
"93668","STANDARD","TRANQUILLITY","CA","PRIMARY",36.65,-120.28,"NA-US-CA-TRANQUILLITY","false",437,861,11137511
"93673","PO BOX","TRAVER","CA","PRIMARY",36.45,-119.48,"NA-US-CA-TRAVER","false",431,910,8395608
"96091","STANDARD","TRINITY CENTER","CA","PRIMARY",41.05,-122.78,"NA-US-CA-TRINITY CENTER","false",293,501,3841609
