"Zipcode","ZipCodeType","City","State","LocationType","Lat","Long","Location","Decommisioned","TaxReturnsFiled","EstimatedPopulation","TotalWages"
"17566","STANDARD","QUARRYVILLE","PA","PRIMARY",39.89,-76.16,"NA-US-PA-QUARRYVILLE","false",5323,9799,168316420
"17247","PO BOX","QUINCY","PA","PRIMARY",39.80,-77.55,"NA-US-PA-QUINCY","false",281,432,3250567
"17355","PO BOX","RAILROAD","PA","PRIMARY",39.76,-76.69,"NA-US-PA-RAILROAD","false",,,
"17763","PO BOX","RALSTON","PA","PRIMARY",41.50,-76.94,"NA-US-PA-RALSTON","false",,,
"18653","PO BOX","RANSOM","PA","PRIMARY",41.39,-75.82,"NA-US-PA-RANSOM","false",,,
"17966","PO BOX","RAVINE","PA","PRIMARY",40.56,-76.33,"NA-US-PA-RAVINE","false",,,
"19601","STANDARD","READING","PA","PRIMARY",40.33,-75.92,"NA-US-PA-READING","false",13371,22537,277797320
"19602","STANDARD","READING","PA","PRIMARY",40.33,-75.92,"NA-US-PA-READING","false",7065,11848,134957246
"19603","PO BOX","READING","PA","PRIMARY",40.33,-75.92,"NA-US-PA-READING","false",465,695,7070509
"19604","STANDARD","READING","PA","PRIMARY",40.33,-75.92,"NA-US-PA-READING","false",11068,19119,246794843
"19605","STANDARD","READING","PA","PRIMARY",40.33,-75.92,"NA-US-PA-READING","false",10344,17437,363702912
"19606","STANDARD","READING","PA","PRIMARY",40.33,-75.92,"NA-US-PA-READING","false",17255,29985,723273693
"19607","STANDARD","READING","PA","PRIMARY",40.33,-75.92,"NA-US-PA-READING","false",11636,18907,455466261
"19608","STANDARD","READING","PA","PRIMARY",40.33,-75.92,"NA-US-PA-READING","false",11383,20753,590702479
"19609","STANDARD","READING","PA","PRIMARY",40.33,-75.92,"NA-US-PA-READING","false",5365,9113,188485929
"19610","STANDARD","READING","PA","PRIMARY",40.33,-75.92,"NA-US-PA-READING","false",8199,13613,418623574
"19611","STANDARD","READING","PA","PRIMARY",40.33,-75.92,"NA-US-PA-READING","false",4615,7420,128224162
"19612","PO BOX","READING","PA","PRIMARY",40.33,-75.92,"NA-US-PA-READING","false",554,935,15896707
"17567","PO BOX","REAMSTOWN","PA","PRIMARY",40.21,-76.11,"NA-US-PA-REAMSTOWN","false",301,506,9578728
"17867","STANDARD","REBUCK","PA","PRIMARY",40.72,-76.75,"NA-US-PA-REBUCK","false",,,
"18073","STANDARD","PENNSBURG","PA","PRIMARY",40.39,-75.49,"NA-US-PA-PENNSBURG","false",4258,7762,200091335
"18076","STANDARD","RED HILL","PA","PRIMARY",40.37,-75.48,"NA-US-PA-RED HILL","false",1471,2474,53013197
"17356","STANDARD","RED LION","PA","PRIMARY",39.89,-76.60,"NA-US-PA-RED LION","false",10994,19451,433291933
"18352","STANDARD","REEDERS","PA","PRIMARY",40.99,-75.27,"NA-US-PA-REEDERS","false",417,684,13704776
"17084","STANDARD","REEDSVILLE","PA","PRIMARY",40.65,-77.60,"NA-US-PA-REEDSVILLE","false",2034,3704,67172231
"17568","PO BOX","REFTON","PA","PRIMARY",40.01,-76.24,"NA-US-PA-REFTON","false",,,
"19550","PO BOX","REHRERSBURG","PA","PRIMARY",40.43,-76.25,"NA-US-PA-REHRERSBURG","false",250,412,7056837
"17569","STANDARD","REINHOLDS","PA","PRIMARY",40.27,-76.11,"NA-US-PA-REINHOLDS","false",2748,5056,118990277
"17764","STANDARD","RENOVO","PA","PRIMARY",41.32,-77.74,"NA-US-PA-RENOVO","false",1005,1727,24554976
"17085","PO BOX","REXMONT","PA","PRIMARY",40.28,-76.39,"NA-US-PA-REXMONT","false",,,
"17570","PO BOX","RHEEMS","PA","PRIMARY",40.12,-76.57,"NA-US-PA-RHEEMS","false",,,
"17086","STANDARD","RICHFIELD","PA","PRIMARY",40.69,-77.12,"NA-US-PA-RICHFIELD","false",1070,1974,29545687
"17087","STANDARD","RICHLAND","PA","PRIMARY",40.35,-76.25,"NA-US-PA-RICHLAND","false",1342,2418,45323750
